2026-03-25 05:55:53 | SimilarityScript | INFO | [Gate1] 'crack a smile' → 1 candidate(s): ['crack a smile...and more!']
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'university of wisconsin' → 2 candidate(s): ['university of wisconsin-madison', "university of wisconsin's digital library"]
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate3 FAIL] 'university of wisconsin' <-> 'university of wisconsin-madison' cosine=0.563 (threshold 0.88)
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate3 FAIL] 'university of wisconsin' <-> 'university of wisconsin's digital library' cosine=0.868 (threshold 0.88)
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'university of wisconsin's digital library' → 1 candidate(s): ['university of wisconsin']
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'university of wisconsin-madison' → 1 candidate(s): ['university of wisconsin']
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'us diplomatic mission to somalia' → 1 candidate(s): ['diplomatic mission']
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'usa basketball' → 2 candidate(s): ['usa basketball women’s national team', 'usa basketball world university games team']
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate3 FAIL] 'usa basketball' <-> 'usa basketball women’s national team' cosine=0.838 (threshold 0.88)
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate3 FAIL] 'usa basketball' <-> 'usa basketball world university games team' cosine=0.706 (threshold 0.88)
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'usa basketball women’s national team' → 1 candidate(s): ['usa basketball']
2026-03-25 05:57:40 | SimilarityScript | INFO | [Gate1] 'usa basketball world university games team' → 1 candidate(s): ['usa basketball']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'walt disney' → 3 candidate(s): ['walt disney productions', 'walt disney studios motion pictures', 'walt disney records']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate3 FAIL] 'walt disney' <-> 'walt disney productions' cosine=0.565 (threshold 0.88)
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate3 FAIL] 'walt disney' <-> 'walt disney studios motion pictures' cosine=0.500 (threshold 0.88)
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate3 FAIL] 'walt disney' <-> 'walt disney records' cosine=0.482 (threshold 0.88)
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'walt disney productions' → 1 candidate(s): ['walt disney']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'walt disney records' → 1 candidate(s): ['walt disney']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'walt disney studios motion pictures' → 1 candidate(s): ['walt disney']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'warner bros.' → 1 candidate(s): ['warner bros. animation']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate3 FAIL] 'warner bros.' <-> 'warner bros. animation' cosine=0.737 (threshold 0.88)
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'warner bros. animation' → 1 candidate(s): ['warner bros.']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate1] 'westminster school' → 2 candidate(s): ['westminster school (adelaide)', 'westminster school (london)']
2026-03-25 05:57:41 | SimilarityScript | INFO | [Gate3 PASS] 'westminster school' <-> 'westminster school (adelaide)' cosine=0.984
2026-03-25 05:57:43 | SimilarityScript | INFO |   [CREATED] IS_SYNONYM: 'westminster school' <-> 'westminster school (adelaide)' (confidence=1.00)
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate3 FAIL] 'westminster school' <-> 'westminster school (london)' cosine=0.706 (threshold 0.88)
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'westminster school (adelaide)' → 1 candidate(s): ['westminster school']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'westminster school (london)' → 1 candidate(s): ['westminster school']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'white armed forces of south russia' → 1 candidate(s): ['armed forces']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'white house' → 2 candidate(s): ['medical unit of the white house', 'clinton white house']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'wigan athletic' → 2 candidate(s): ['wigan athletic f.c.', 'wigan athletic fc']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate3 FAIL] 'wigan athletic' <-> 'wigan athletic f.c.' cosine=0.725 (threshold 0.88)
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate3 FAIL] 'wigan athletic' <-> 'wigan athletic fc' cosine=0.626 (threshold 0.88)
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'wigan athletic f.c.' → 1 candidate(s): ['wigan athletic']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'wigan athletic fc' → 1 candidate(s): ['wigan athletic']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'women's national basketball association' → 1 candidate(s): ['national basketball association']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate1] 'world boxing association' → 1 candidate(s): ['world boxing association (wba)']
2026-03-25 05:57:43 | SimilarityScript | INFO | [Gate3 PASS] 'world boxing association' <-> 'world boxing association (wba)' cosine=0.906
2026-03-25 05:57:45 | SimilarityScript | INFO |   [CREATED] IS_CANONICAL_NAME: 'world boxing association' <-> 'world boxing association (wba)' (confidence=1.00)
2026-03-25 05:57:45 | SimilarityScript | INFO | [Gate1] 'world boxing association (wba)' → 1 candidate(s): ['world boxing association']
2026-03-25 05:57:45 | SimilarityScript | INFO | [Gate1] 'world boxing council' → 1 candidate(s): ['world boxing council (wbc)']
2026-03-25 05:57:45 | SimilarityScript | INFO | [Gate3 PASS] 'world boxing council' <-> 'world boxing council (wbc)' cosine=0.885
2026-03-25 05:57:47 | SimilarityScript | INFO |   [CREATED] IS_SYNONYM: 'world boxing council' <-> 'world boxing council (wbc)' (confidence=1.00)
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'world boxing council (wbc)' → 1 candidate(s): ['world boxing council']
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'world boxing organization' → 1 candidate(s): ['world boxing organization (wbo)']
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate3 FAIL] 'world boxing organization' <-> 'world boxing organization (wbo)' cosine=0.776 (threshold 0.88)
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'world boxing organization (wbo)' → 1 candidate(s): ['world boxing organization']
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'world surf league' → 1 candidate(s): ["world surf league men's championship tour"]
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate3 FAIL] 'world surf league' <-> 'world surf league men's championship tour' cosine=0.770 (threshold 0.88)
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'world surf league men's championship tour' → 1 candidate(s): ['world surf league']
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'yugoslav air force' → 1 candidate(s): ['air force']
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate1] 'alec david edward muffett' → 1 candidate(s): ['alec muffett']
2026-03-25 05:57:47 | SimilarityScript | INFO | [Gate3 PASS] 'alec david edward muffett' <-> 'alec muffett' cosine=0.928
2026-03-25 05:57:49 | SimilarityScript | INFO |   [CREATED] IS_FULL_LEGAL_NAME: 'alec david edward muffett' <-> 'alec muffett' (confidence=1.00)
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate1] 'alec muffett' → 1 candidate(s): ['alec david edward muffett']
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate1] 'alexander fyodorovich kerensky' → 1 candidate(s): ['alexander kerensky']
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate3 FAIL] 'alexander fyodorovich kerensky' <-> 'alexander kerensky' cosine=0.712 (threshold 0.88)
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate1] 'alexander kerensky' → 1 candidate(s): ['alexander fyodorovich kerensky']
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate1] 'alfred antony francis gell' → 1 candidate(s): ['alfred gell']
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate3 FAIL] 'alfred antony francis gell' <-> 'alfred gell' cosine=0.587 (threshold 0.88)
2026-03-25 05:57:49 | SimilarityScript | INFO | [Gate1] 'alfred gell' → 1 candidate(s): ['alfred antony francis gell']
2026-03-25 05:57:50 | SimilarityScript | INFO | [Gate1] 'anastas ivanovich mikoyan' → 1 candidate(s): ['anastas mikoyan']
2026-03-25 05:57:50 | SimilarityScript | INFO | [Gate3 FAIL] 'anastas ivanovich mikoyan' <-> 'anastas mikoyan' cosine=0.856 (threshold 0.88)
2026-03-25 05:57:50 | SimilarityScript | INFO | [Gate1] 'anastas mikoyan' → 1 candidate(s): ['anastas ivanovich mikoyan']
2026-03-25 05:57:50 | SimilarityScript | INFO | [Gate1] 'andrew "the eagle" murray' → 1 candidate(s): ['andrew murray']
2026-03-25 05:57:50 | SimilarityScript | INFO | [Gate3 PASS] 'andrew "the eagle" murray' <-> 'andrew murray' cosine=0.909
2026-03-25 05:57:51 | SimilarityScript | INFO |   [CREATED] IS_SAME_ENTITY: 'andrew "the eagle" murray' <-> 'andrew murray' (confidence=1.00)
2026-03-25 05:57:51 | SimilarityScript | INFO | [Gate1] 'andrew murray' → 1 candidate(s): ['andrew "the eagle" murray']
2026-03-25 05:57:52 | SimilarityScript | INFO | [Gate1] 'aram a. avakian' → 1 candidate(s): ['aram avakian']
2026-03-25 05:57:52 | SimilarityScript | INFO | [Gate3 FAIL] 'aram a. avakian' <-> 'aram avakian' cosine=0.691 (threshold 0.88)
2026-03-25 05:57:52 | SimilarityScript | INFO | [Gate1] 'aram avakian' → 1 candidate(s): ['aram a. avakian']
2026-03-25 05:57:53 | SimilarityScript | INFO | [Gate1] 'charles eugène jules marie nungesser' → 1 candidate(s): ['charles nungesser']
2026-03-25 05:57:53 | SimilarityScript | INFO | [Gate3 FAIL] 'charles eugène jules marie nungesser' <-> 'charles nungesser' cosine=0.776 (threshold 0.88)
2026-03-25 05:57:53 | SimilarityScript | INFO | [Gate1] 'charles nungesser' → 1 candidate(s): ['charles eugène jules marie nungesser']
2026-03-25 05:57:53 | SimilarityScript | INFO | [Gate1] 'damon gough' → 1 candidate(s): ['damon michael gough']
2026-03-25 05:57:53 | SimilarityScript | INFO | [Gate3 PASS] 'damon gough' <-> 'damon michael gough' cosine=0.942
2026-03-25 05:57:55 | SimilarityScript | INFO |   [CREATED] IS_FULL_LEGAL_NAME: 'damon gough' <-> 'damon michael gough' (confidence=1.00)
2026-03-25 05:57:55 | SimilarityScript | INFO | [Gate1] 'damon michael gough' → 1 candidate(s): ['damon gough']
2026-03-25 05:57:55 | SimilarityScript | INFO | [Gate1] 'edward d. martin' → 1 candidate(s): ['edward dana martin']
2026-03-25 05:57:55 | SimilarityScript | INFO | [Gate3 PASS] 'edward d. martin' <-> 'edward dana martin' cosine=0.994
2026-03-25 05:57:57 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'edward d. martin' <-> 'edward dana martin' (confidence=1.00)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'edward dana martin' → 1 candidate(s): ['edward d. martin']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'erskine barton childers' → 2 candidate(s): ['erskine childers', 'erskine hamilton childers']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 FAIL] 'erskine barton childers' <-> 'erskine childers' cosine=0.717 (threshold 0.88)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 FAIL] 'erskine barton childers' <-> 'erskine hamilton childers' cosine=0.614 (threshold 0.88)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'erskine childers' → 2 candidate(s): ['erskine hamilton childers', 'erskine barton childers']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 FAIL] 'erskine childers' <-> 'erskine hamilton childers' cosine=0.667 (threshold 0.88)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'erskine hamilton childers' → 2 candidate(s): ['erskine childers', 'erskine barton childers']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'esma sultan' → 3 candidate(s): ['esma sultan (1)', 'esma sultan (2)', 'esma sultan (3)']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 FAIL] 'esma sultan' <-> 'esma sultan (1)' cosine=0.743 (threshold 0.88)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 FAIL] 'esma sultan' <-> 'esma sultan (2)' cosine=0.769 (threshold 0.88)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 FAIL] 'esma sultan' <-> 'esma sultan (3)' cosine=0.778 (threshold 0.88)
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'esma sultan (1)' → 1 candidate(s): ['esma sultan']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'esma sultan (2)' → 1 candidate(s): ['esma sultan']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'esma sultan (3)' → 1 candidate(s): ['esma sultan']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate1] 'fatai "kid dynamite" onikeke' → 1 candidate(s): ['fatai onikeke']
2026-03-25 05:57:57 | SimilarityScript | INFO | [Gate3 PASS] 'fatai "kid dynamite" onikeke' <-> 'fatai onikeke' cosine=0.958
2026-03-25 05:57:59 | SimilarityScript | INFO |   [CREATED] IS_ALIAS: 'fatai "kid dynamite" onikeke' <-> 'fatai onikeke' (confidence=1.00)
2026-03-25 05:57:59 | SimilarityScript | INFO | [Gate1] 'fatai onikeke' → 1 candidate(s): ['fatai "kid dynamite" onikeke']
2026-03-25 05:57:59 | SimilarityScript | INFO | [Gate1] 'ferdinando angelo maria provesi' → 1 candidate(s): ['ferdinando provesi']
2026-03-25 05:57:59 | SimilarityScript | INFO | [Gate3 PASS] 'ferdinando angelo maria provesi' <-> 'ferdinando provesi' cosine=0.945
2026-03-25 05:58:01 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'ferdinando angelo maria provesi' <-> 'ferdinando provesi' (confidence=1.00)
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate1] 'ferdinando provesi' → 1 candidate(s): ['ferdinando angelo maria provesi']
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate1] 'george h. w. bush' → 2 candidate(s): ['george h.w. bush', 'george w. bush']
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate3 FAIL] 'george h. w. bush' <-> 'george h.w. bush' cosine=0.596 (threshold 0.88)
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate3 FAIL] 'george h. w. bush' <-> 'george w. bush' cosine=0.619 (threshold 0.88)
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate1] 'george h.w. bush' → 2 candidate(s): ['george h. w. bush', 'george w. bush']
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate3 FAIL] 'george h.w. bush' <-> 'george w. bush' cosine=0.722 (threshold 0.88)
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate1] 'george w. bush' → 2 candidate(s): ['george h. w. bush', 'george h.w. bush']
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate1] 'georges félix madon' → 1 candidate(s): ['georges madon']
2026-03-25 05:58:01 | SimilarityScript | INFO | [Gate3 PASS] 'georges félix madon' <-> 'georges madon' cosine=0.966
2026-03-25 05:58:03 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'georges félix madon' <-> 'georges madon' (confidence=1.00)
2026-03-25 05:58:03 | SimilarityScript | INFO | [Gate1] 'georges madon' → 1 candidate(s): ['georges félix madon']
2026-03-25 05:58:03 | SimilarityScript | INFO | [Gate1] 'gerald ford' → 1 candidate(s): ['gerald r. ford']
2026-03-25 05:58:03 | SimilarityScript | INFO | [Gate3 FAIL] 'gerald ford' <-> 'gerald r. ford' cosine=0.649 (threshold 0.88)
2026-03-25 05:58:03 | SimilarityScript | INFO | [Gate1] 'gerald r. ford' → 1 candidate(s): ['gerald ford']
2026-03-25 05:58:03 | SimilarityScript | INFO | [Gate1] 'gervais raoul lufbery' → 1 candidate(s): ['gervais raoul victor lufbery']
2026-03-25 05:58:03 | SimilarityScript | INFO | [Gate3 PASS] 'gervais raoul lufbery' <-> 'gervais raoul victor lufbery' cosine=0.984
2026-03-25 05:58:05 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'gervais raoul lufbery' <-> 'gervais raoul victor lufbery' (confidence=1.00)
2026-03-25 05:58:05 | SimilarityScript | INFO | [Gate1] 'gervais raoul victor lufbery' → 1 candidate(s): ['gervais raoul lufbery']
2026-03-25 05:58:05 | SimilarityScript | INFO | [Gate1] 'giuseppe arimondi' → 1 candidate(s): ['giuseppe edoardo arimondi']
2026-03-25 05:58:05 | SimilarityScript | INFO | [Gate3 FAIL] 'giuseppe arimondi' <-> 'giuseppe edoardo arimondi' cosine=0.526 (threshold 0.88)
