2026-02-27 10:03:43 | LLMService | INFO | Primary LLM Provider: LM_STUDIO
2026-02-27 10:34:03 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:34:11 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about founders, companies, and associated events for individuals.
2026-02-27 10:34:12 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:34:19 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:34:19 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:34:27 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about individuals associated with shipbuilding and maritime industry leadership.
2026-02-27 10:34:28 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:34:29 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:34:36 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:34:45 | LLMService | INFO | [LLM] Identified 2 information needs for query: What is the name for the adventure in "Tunnels and Trolls", a game designed by Ken St. Andre?
2026-02-27 10:34:45 | LLMService | INFO |   1. Who designed "Tunnels and Trolls"?
2026-02-27 10:34:45 | LLMService | INFO |   2. What is the name of the adventure within “Tunnels and Trolls” designed by [designer]?
2026-02-27 10:34:47 | LLMService | INFO | [LLM] back-ref rewrite: 'What is the name of the adventure within “Tunnels and Trolls” designed by [designer]?' → 'What is the name of the adventure within “Tunnels and Trolls” designed by [placeholder]?'
2026-02-27 10:34:47 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:34:47 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:34:55 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about creators, their works, and associated projects.
2026-02-27 10:34:56 | LLMService | DEBUG | [LLM] Type synonyms for 'book': ['book', 'volume', 'publication', 'text', 'reading material', 'manuscript']
2026-02-27 10:34:57 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:35:06 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:35:06 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:35:14 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about specific adventures, campaigns, and their designers within a game.
2026-02-27 10:35:16 | LLMService | DEBUG | [LLM] Type synonyms for 'book': ['book', 'volume', 'publication', 'text', 'reading material', 'manuscript']
2026-02-27 10:35:17 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:35:25 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:35:37 | LLMService | INFO | [LLM] Identified 2 information needs for query: When was Poison's album "Shut Up, Make Love" released?
2026-02-27 10:35:37 | LLMService | INFO |   1. Who is Poison?
2026-02-27 10:35:37 | LLMService | INFO |   2. What album was released by [Poison]?
2026-02-27 10:35:38 | LLMService | INFO | [LLM] back-ref rewrite: 'What album was released by [Poison]?' → 'What album was released by [placeholder]?'
2026-02-27 10:35:38 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:35:38 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:35:45 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details, including key events and associations related to the person.
2026-02-27 10:35:46 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:35:50 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:35:50 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:35:58 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about musical artists, focusing on album releases.
2026-02-27 10:35:59 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:36:00 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 10:36:09 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:36:18 | LLMService | INFO | [LLM] Identified 2 information needs for query: Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?
2026-02-27 10:36:18 | LLMService | INFO |   1. Who is Buck-Tick?
2026-02-27 10:36:18 | LLMService | INFO |   2. Where is Buck-Tick from?
2026-02-27 10:36:19 | LLMService | INFO | [LLM] back-ref rewrite: 'Where is Buck-Tick from?' → 'Where is [the band] from?'
2026-02-27 10:36:19 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:36:19 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:36:26 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about people, including their roles and associations.
2026-02-27 10:36:28 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:36:35 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:36:35 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:36:43 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about origins, including cities and countries associated with the person.
2026-02-27 10:36:45 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:36:46 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:36:53 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:37:02 | LLMService | INFO | [LLM] Identified 3 information needs for query: Which  French ace pilot and adventurer fly L'Oiseau Blanc
2026-02-27 10:37:02 | LLMService | INFO |   1. Who is the French ace pilot?
2026-02-27 10:37:02 | LLMService | INFO |   2. What is L'Oiseau Blanc?
2026-02-27 10:37:02 | LLMService | INFO |   3. Which French ace pilot flew L’Oiseau Blanc?
2026-02-27 10:37:03 | LLMService | INFO | [LLM] back-ref rewrite: 'What is L'Oiseau Blanc?' → 'What is [placeholder]?'
2026-02-27 10:37:03 | LLMService | INFO | [LLM] back-ref rewrite: 'Which French ace pilot flew L’Oiseau Blanc?' → 'Which French ace pilot flew [placeholder]?'
2026-02-27 10:37:03 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:37:03 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:37:11 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about individuals, focusing on their accomplishments and roles.
2026-02-27 10:37:12 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:37:20 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:37:20 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:37:28 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details, including associations, accomplishments, and relevant events related to the person.
2026-02-27 10:37:30 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:37:34 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:37:34 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:37:43 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about notable achievements, specifically related to military service and combat records.
2026-02-27 10:37:45 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:37:52 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:38:04 | LLMService | INFO | [LLM] Identified 2 information needs for query: Are Freakonomics and In the Realm of the Hackers both American documentaries?
2026-02-27 10:38:04 | LLMService | INFO |   1. What country is Freakonomics produced in?
2026-02-27 10:38:04 | LLMService | INFO |   2. What country is In the Realm of the Hackers produced in?
2026-02-27 10:38:05 | LLMService | INFO | [LLM] back-ref rewrite: 'What country is In the Realm of the Hackers produced in?' → 'What country is [that series] produced in?'
2026-02-27 10:38:05 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:38:05 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:38:13 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about production locations for works of media.
2026-02-27 10:38:15 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 10:38:16 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'territory', 'site']
2026-02-27 10:38:25 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:38:25 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:38:33 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about origins, locations, and founding details related to entities.
2026-02-27 10:38:35 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'territory', 'site']
2026-02-27 10:39:01 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:39:15 | LLMService | INFO | [LLM] Identified 2 information needs for query: Which band, Letters to Cleo or Screaming Trees, had more members?
2026-02-27 10:39:15 | LLMService | INFO |   1. What are the members of Letters to Cleo?
2026-02-27 10:39:15 | LLMService | INFO |   2. What are the members of Screaming Trees?
2026-02-27 10:39:16 | LLMService | INFO | [LLM] back-ref rewrite: 'What are the members of Screaming Trees?' → 'What are the members of [the Screaming Trees]?'
2026-02-27 10:39:16 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:39:16 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:39:24 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about band members, including their roles and affiliations.
2026-02-27 10:39:26 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 10:39:34 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:39:34 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:39:43 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve a list of people associated with the query, focusing on professional relationships.
