2026-02-26 21:07:58 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stax Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Partee Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Ray Parker, Jr.', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stu Gardner', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.')] concepts=[Concept(name='Album', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby.'), Concept(name='Music', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-27 03:13:37 | IngestionPipeline | INFO | Standardized Extraction: summary='Terren Peizer is the Chairman of Acuitas Group Holdings, a company with investments in several biotech and tobacco companies. He has extensive experience in bioscience and healthcare, and is involved in commercializing low-nicotine tobacco products.' domain='Professional' entities=[Entity(name='Terren Peizer', type='Person', importance=0.5, isolated_context='Terren Scott Peizer dubbed the "Zelig of Wall Street" is currently the Chairman of his personal Los Angeles-based investment company, Acuitas Group Holdings (AGH), which in turn owns 100% of Crede Capital Group (CCG) which invests in public companies, and provides growth capital to small and medium-sized enterprises. Since its inception in June 2009, CCG has provided companies with capital commitments and funding in excess of $1.2 Billion.'), Entity(name='Acuitas Group Holdings', type='Organization', importance=0.5, isolated_context='Terren Scott Peizer dubbed the "Zelig of Wall Street" is currently the Chairman of his personal Los Angeles-based investment company, Acuitas Group Holdings (AGH), which in turn owns 100% of Crede Capital Group (CCG) which invests in public companies, and provides growth capital to small and medium-sized enterprises.'), Entity(name='Crede Capital Group', type='Organization', importance=0.5, isolated_context='Terren Scott Peizer dubbed the "Zelig of Wall Street" is currently the Chairman of his personal Los Angeles-based investment company, Acuitas Group Holdings (AGH), which in turn owns 100% of Crede Capital Group (CCG) which invests in public companies, and provides growth capital to small and medium-sized enterprises.'), Entity(name='Catasys, Inc.', type='Organization', importance=0.5, isolated_context="Besides its ownership of Crede Capital, Acuitas Group owns 72% of Catasys, Inc., a provider of proprietary big data based analytics and predictive modeling driven behavioral health management services for health plans; and owns 100% of NeurMedix, Inc., a biotech company that develops and commercializes disease modifying small molecules to treat neuro-degenerative diseases, such as Parkinson's disease, Alzheimer's disease, Migraine disease, Huntington's disease, ALS, MS, Epilepsy, Traumatic Brain Injury, and Retina disease."), Entity(name='NeurMedix, Inc.', type='Organization', importance=0.5, isolated_context="and owns 100% of NeurMedix, Inc., a biotech company that develops and commercializes disease modifying small molecules to treat neuro-degenerative diseases, such as Parkinson's disease, Alzheimer's disease, Migraine disease, Huntington's disease, ALS, MS, Epilepsy, Traumatic Brain Injury, and Retina disease."), Entity(name='22nd Century Group, Inc.', type='Organization', importance=0.5, isolated_context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China."), Entity(name='China National Tobacco Company', type='Organization', importance=0.5, isolated_context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China.")] concepts=[Concept(name='bioscience', definition='', isolated_context='Peizer is Founder, Chairman of the three Acuitas companies, and is CEO of Catasys, Inc. and Crede Capital Group.'), Concept(name='healthcare', definition='', isolated_context='Peizer is Founder, Chairman of the three Acuitas companies, and is CEO of Catasys, Inc. and Crede Capital Group.'), Concept(name='low-nicotine', definition='', isolated_context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China.")] tasks=[Task(name='Commercialize', description='To commercialize low-nicotine tobacco products in China.', status='Todo', due_date=None, isolated_context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China.")] persona_traits=[] references=[ExternalReference(title='New England Journal of Medicine', type='Paper', content="A landmark study on the company's very low nicotine spectrum cigarettes.", source='New England Journal of Medicine', isolated_context="On October 1, 2015 New England Journal of Medicine published a landmark study on the company's very low nicotine spectrum cigarettes."), ExternalReference(title='China National Tobacco Company', type='Organization', content='The largest tobacco company in the world and the largest monopoly in China.', source='', isolated_context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China.")] relationships=[ExtractedRelationship(source_name='Terren Peizer', source_type='Person', target_name='Acuitas Group Holdings', target_type='Organization', relationship_type='owns', confidence=0.95, context='Terren Scott Peizer dubbed the "Zelig of Wall Street" is currently the Chairman of his personal Los Angeles-based investment company, Acuitas Group Holdings (AGH), which in turn owns 100% of Crede Capital Group (CCG) which invests in public companies, and provides growth capital to small and medium-sized enterprises.'), ExtractedRelationship(source_name='Crede Capital Group', source_type='Organization', target_name='Catasys, Inc.', target_type='Organization', relationship_type='owns', confidence=0.95, context="Besides its ownership of Crede Capital, Acuitas Group owns 72% of Catasys, Inc., a provider of proprietary big data based analytics and predictive modeling driven behavioral health management services for health plans; and owns 100% of NeurMedix, Inc., a biotech company that develops and commercializes disease modifying small molecules to treat neuro-degenerative diseases, such as Parkinson's disease, Alzheimer's disease, Migraine disease, Huntington's disease, ALS, MS, Epilepsy, Traumatic Brain Injury, and Retina disease."), ExtractedRelationship(source_name='Terren Peizer', source_type='Person', target_name='22nd Century Group, Inc.', target_type='Organization', relationship_type='invests_in', confidence=0.95, context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China."), ExtractedRelationship(source_name='22nd Century Group, Inc.', source_type='Organization', target_name='China National Tobacco Company', target_type='Organization', relationship_type='JV_with', confidence=0.95, context="Peizer and 22nd Century formed a JV to commercialize the company's products in China with China National Tobacco Company, the largest tobacco company in the world and the largest monopoly in China.")] sentiment='Neutral'
2026-02-27 03:13:37 | IngestionPipeline | INFO | Extracted: 7 entities, 3 concepts, 2 references.
2026-02-27 03:13:37 | IngestionPipeline | INFO | Domain: Professional
2026-02-27 03:13:37 | IngestionPipeline | INFO | Note complexity upgraded: 10 entities+concepts extracted
2026-02-27 03:13:37 | IngestionPipeline | INFO | Extraction took: 76.1711s
2026-02-27 03:13:37 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-02-27 03:13:49 | IngestionPipeline | INFO |   [Refiner] 🛠️ Patched Extraction: Added 14 new entities.
2026-02-27 03:13:49 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Terren Peizer'
2026-02-27 03:13:58 | IngestionPipeline | INFO | [Ingestion] Creating 4 relationships...
2026-02-27 03:13:58 | IngestionPipeline | INFO | [Relationship] created: (terren peizer)-[owns]->(acuitas group holdings)
2026-02-27 03:13:58 | IngestionPipeline | INFO | [Relationship] created: (crede capital group)-[owns]->(catasys, inc.)
2026-02-27 03:13:58 | IngestionPipeline | INFO | [Relationship] created: (terren peizer)-[invests_in]->(22nd century group, inc.)
2026-02-27 03:13:58 | IngestionPipeline | INFO | [Relationship] created: (22nd century group, inc.)-[JV_with]->(china national tobacco company)
2026-02-27 03:13:58 | IngestionPipeline | INFO | [Community] Assigned 24 nodes to 'Academic Knowledge'
2026-02-27 03:14:08 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Academic Knowledge'
2026-02-27 03:14:08 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 41dbc121-4c18-4597-aff7-3d9838878507: 'Terren Peizer'
2026-02-27 03:14:08 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 41dbc121-4c18-4597-aff7-3d9838878507: 'Professional'
2026-02-27 03:14:08 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 18.6538s
2026-02-27 03:14:08 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 03:14:08 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 03:16:38 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: bioscience
2026-02-27 03:16:38 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: bioscience
2026-02-27 03:16:46 | IngestionPipeline | INFO |   [Ingestion] Extracted 12 atomic facts for Entity: neurmedix, inc.
2026-02-27 03:16:46 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: neurmedix, inc.
2026-02-27 03:16:55 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: terren peizer
2026-02-27 03:16:55 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: terren peizer
2026-02-27 03:16:59 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: crede capital group
2026-02-27 03:16:59 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: crede capital group
2026-02-27 03:17:03 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: 22nd century group, inc.
2026-02-27 03:17:03 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 22nd century group, inc.
2026-02-27 03:17:08 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: acuitas group holdings
2026-02-27 03:17:08 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: acuitas group holdings
2026-02-27 03:17:14 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: wall street
2026-02-27 03:17:14 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: wall street
2026-02-27 03:17:21 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: tobacco
2026-02-27 03:17:21 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: tobacco
2026-02-27 03:17:27 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: low-nicotine
2026-02-27 03:17:27 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: low-nicotine
2026-02-27 03:17:33 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: catasys, inc.
2026-02-27 03:17:33 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: catasys, inc.
2026-02-27 03:17:42 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Entity: june 2009
2026-02-27 03:17:42 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: june 2009
2026-02-27 03:17:45 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: migraine disease
2026-02-27 03:17:45 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: migraine disease
2026-02-27 03:17:49 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: alzheimer's disease
2026-02-27 03:17:49 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: alzheimer's disease
2026-02-27 03:17:56 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: epilepsy
2026-02-27 03:17:56 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: epilepsy
2026-02-27 03:17:59 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: parkinson's disease
2026-02-27 03:17:59 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: parkinson's disease
2026-02-27 03:18:07 | IngestionPipeline | INFO |   [Ingestion] Extracted 9 atomic facts for Entity: ms
2026-02-27 03:18:07 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: ms
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Concept: bioscience (Title: bioscience)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: bioscience (Concept)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: neurmedix, inc. (Title: neurmedix, inc.)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: terren peizer (Title: terren peizer)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: crede capital group (Title: crede capital group)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: 22nd century group, inc. (Title: 22nd century group, inc.)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: acuitas group holdings (Title: acuitas group holdings)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: wall street (Title: wall street)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: tobacco (Title: tobacco)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Concept: low-nicotine (Title: low-nicotine)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: low-nicotine (Concept)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: catasys, inc. (Title: catasys, inc.)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: june 2009 (Title: june 2009)
2026-02-27 03:18:09 | IngestionPipeline | INFO |   Summary updated for Entity: migraine disease (Title: migraine disease)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   Summary updated for Entity: alzheimer's disease (Title: alzheimer's disease)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   Summary updated for Entity: epilepsy (Title: epilepsy)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   Summary updated for Entity: parkinson's disease (Title: parkinson's disease)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   Summary updated for Entity: ms (Title: ms)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: neurmedix, inc. (Entity:Organization)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: terren peizer (Entity:Person)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: crede capital group (Entity:Organization)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: 22nd century group, inc. (Entity:Organization)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: acuitas group holdings (Entity:Organization)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: wall street (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: tobacco (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: catasys, inc. (Entity:Organization)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: june 2009 (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: migraine disease (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: alzheimer's disease (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: epilepsy (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: parkinson's disease (Entity:Thing)
2026-02-27 03:18:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: ms (Entity:Thing)
2026-02-27 03:18:11 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: retina disease
2026-02-27 03:18:11 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: retina disease
2026-02-27 03:18:11 | IngestionPipeline | INFO |   Summary updated for Entity: retina disease (Title: retina disease)
2026-02-27 03:18:11 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: retina disease (Entity:Thing)
2026-02-27 03:18:19 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Entity: los angeles
2026-02-27 03:18:19 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 6 context(s) for Entity: los angeles
2026-02-27 03:18:19 | IngestionPipeline | INFO |   Summary updated for Entity: los angeles (Title: los angeles)
2026-02-27 03:18:19 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: los angeles (Entity:Thing)
