2026-02-25 05:27:49 | uvicorn.error | INFO | Started server process [48516]
2026-02-26 07:51:33 | uvicorn.access | INFO | 127.0.0.1:62036 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:52:09 | uvicorn.access | INFO | 127.0.0.1:62126 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:52:39 | uvicorn.access | INFO | 127.0.0.1:62160 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:53:13 | uvicorn.access | INFO | 127.0.0.1:62200 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:53:48 | uvicorn.access | INFO | 127.0.0.1:62302 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:54:29 | uvicorn.access | INFO | 127.0.0.1:62382 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:55:05 | uvicorn.access | INFO | 127.0.0.1:62442 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:55:44 | uvicorn.access | INFO | 127.0.0.1:62511 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:56:25 | uvicorn.access | INFO | 127.0.0.1:62581 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:57:01 | uvicorn.access | INFO | 127.0.0.1:62640 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:57:36 | uvicorn.access | INFO | 127.0.0.1:62712 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:58:10 | uvicorn.access | INFO | 127.0.0.1:62812 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:59:01 | uvicorn.access | INFO | 127.0.0.1:62900 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 07:59:43 | uvicorn.access | INFO | 127.0.0.1:63001 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:00:20 | uvicorn.access | INFO | 127.0.0.1:63061 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:00:55 | uvicorn.access | INFO | 127.0.0.1:63112 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:01:28 | uvicorn.access | INFO | 127.0.0.1:63175 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:02:14 | uvicorn.access | INFO | 127.0.0.1:63256 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:02:54 | uvicorn.access | INFO | 127.0.0.1:63342 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:03:37 | uvicorn.access | INFO | 127.0.0.1:63417 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:04:09 | uvicorn.access | INFO | 127.0.0.1:63477 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:04:46 | uvicorn.access | INFO | 127.0.0.1:63543 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:05:22 | uvicorn.access | INFO | 127.0.0.1:63586 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:05:55 | uvicorn.access | INFO | 127.0.0.1:63678 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:06:37 | uvicorn.access | INFO | 127.0.0.1:63762 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:07:05 | uvicorn.access | INFO | 127.0.0.1:63790 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:07:51 | uvicorn.access | INFO | 127.0.0.1:63846 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:08:51 | uvicorn.access | INFO | 127.0.0.1:63938 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:09:29 | uvicorn.access | INFO | 127.0.0.1:64011 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:09:57 | uvicorn.access | INFO | 127.0.0.1:64043 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:10:48 | uvicorn.access | INFO | 127.0.0.1:64173 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:11:26 | uvicorn.access | INFO | 127.0.0.1:64244 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:12:07 | uvicorn.access | INFO | 127.0.0.1:64309 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:12:51 | uvicorn.access | INFO | 127.0.0.1:64395 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:13:51 | uvicorn.access | INFO | 127.0.0.1:64480 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:14:44 | uvicorn.access | INFO | 127.0.0.1:64607 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:15:33 | uvicorn.access | INFO | 127.0.0.1:64672 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:16:14 | uvicorn.access | INFO | 127.0.0.1:64740 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:16:55 | uvicorn.access | INFO | 127.0.0.1:64837 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:17:44 | uvicorn.access | INFO | 127.0.0.1:64916 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:18:30 | uvicorn.access | INFO | 127.0.0.1:64999 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:19:16 | uvicorn.access | INFO | 127.0.0.1:65076 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:19:39 | uvicorn.access | INFO | 127.0.0.1:65108 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:20:23 | uvicorn.access | INFO | 127.0.0.1:65194 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:21:01 | uvicorn.access | INFO | 127.0.0.1:65254 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:21:34 | uvicorn.access | INFO | 127.0.0.1:65296 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:22:51 | uvicorn.access | INFO | 127.0.0.1:65385 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:24:36 | uvicorn.access | INFO | 127.0.0.1:49207 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:25:23 | uvicorn.access | INFO | 127.0.0.1:49271 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:26:00 | uvicorn.access | INFO | 127.0.0.1:49325 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:26:47 | uvicorn.access | INFO | 127.0.0.1:49392 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:27:30 | uvicorn.access | INFO | 127.0.0.1:49480 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:28:17 | uvicorn.access | INFO | 127.0.0.1:49565 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:29:01 | uvicorn.access | INFO | 127.0.0.1:49632 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:29:44 | uvicorn.access | INFO | 127.0.0.1:49729 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:30:37 | uvicorn.access | INFO | 127.0.0.1:49832 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:31:19 | uvicorn.access | INFO | 127.0.0.1:49908 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:32:24 | uvicorn.access | INFO | 127.0.0.1:50014 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:32:52 | uvicorn.access | INFO | 127.0.0.1:50057 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:33:18 | uvicorn.access | INFO | 127.0.0.1:50119 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:33:56 | uvicorn.access | INFO | 127.0.0.1:50170 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:34:35 | uvicorn.access | INFO | 127.0.0.1:50251 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:35:07 | uvicorn.access | INFO | 127.0.0.1:50298 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:35:48 | uvicorn.access | INFO | 127.0.0.1:50353 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:37:15 | uvicorn.access | INFO | 127.0.0.1:50489 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:38:04 | uvicorn.access | INFO | 127.0.0.1:50590 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:38:35 | uvicorn.access | INFO | 127.0.0.1:50646 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 08:39:53 | uvicorn.access | INFO | 127.0.0.1:50793 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 09:01:52 | uvicorn.error | INFO | Shutting down
2026-02-26 09:01:52 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-26 09:01:52 | uvicorn.error | INFO | Application shutdown complete.
2026-02-26 09:01:52 | uvicorn.error | INFO | Finished server process [18986]
